order_id,order_date,order_time,pizza_id,pizza_name,pizza_category,pizza_size,quantity,unit_price,total_price
13410,2024-04-18,15:06:00,P01,Margherita,Classic,Medium,1,8.0,8.0
13411,2024-03-26,13:57:00,P05,Chicken Supreme,Chicken,Medium,2,17.0,34.0
13412,2024-08-14,13:59:00,P02,Pepperoni,Classic,Medium,2,12.0,24.0
13413,2024-01-20,12:32:00,P01,Margherita,Classic,Small,1,6.8,6.8
13414,2024-08-30,20:20:00,P05,Chicken Supreme,Chicken,Medium,1,17.0,17.0
13415,2024-09-26,15:59:00,P12,Paneer Tikka,Specialty,Small,3,11.05,33.15
13416,2024-10-30,22:35:00,P08,Veggie Supreme,Veggie,Large,2,19.38,38.76
13417,2024-10-24,22:06:00,P04,BBQ Chicken,Chicken,Medium,2,13.5,27.0
13418,2024-09-11,22:53:00,P10,Four Cheese,Cheese,Medium,1,12.5,12.5
13419,2024-05-21,15:15:00,P03,Hawaiian,Classic,Medium,1,16.0,16.0
13420,2024-10-23,13:47:00,P01,Margherita,Classic,Medium,1,8.0,8.0
13421,2024-12-06,14:43:00,P11,Cheese Burst,Cheese,Large,1,20.62,20.62
13422,2024-01-05,17:42:00,P09,Spinach Feta,Veggie,Small,1,8.07,8.07
13423,2024-09-22,20:46:00,P11,Cheese Burst,Cheese,Medium,1,16.5,16.5
13424,2024-09-06,20:34:00,P01,Margherita,Classic,XL,1,12.0,12.0
13425,2024-01-31,17:14:00,P12,Paneer Tikka,Specialty,Medium,2,13.0,26.0
13426,2024-01-09,11:43:00,P09,Spinach Feta,Veggie,Small,2,8.07,16.14
13427,2024-08-09,17:47:00,P08,Veggie Supreme,Veggie,Small,1,13.17,13.17
13428,2024-02-22,10:47:00,P09,Spinach Feta,Veggie,Small,2,8.07,16.14
13429,2024-03-10,18:56:00,P13,Farmhouse,Specialty,XL,1,26.25,26.25
13430,2024-07-21,10:51:00,P08,Veggie Supreme,Veggie,Medium,2,15.5,31.0
13431,2024-03-21,16:50:00,P08,Veggie Supreme,Veggie,Large,1,19.38,19.38
13432,2024-04-07,17:24:00,P15,Truffle Mushroom,Specialty,XL,1,28.5,28.5
13433,2024-05-04,20:37:00,P11,Cheese Burst,Cheese,Medium,2,16.5,33.0
13434,2024-02-06,14:17:00,P06,Buffalo Chicken,Chicken,Small,1,8.92,8.92
13435,2024-05-29,21:59:00,P10,Four Cheese,Cheese,Small,3,10.62,31.86
13436,2024-06-20,15:05:00,P05,Chicken Supreme,Chicken,Medium,1,17.0,17.0
13437,2024-01-27,16:14:00,P03,Hawaiian,Classic,Medium,1,16.0,16.0
13438,2024-11-15,18:16:00,P08,Veggie Supreme,Veggie,Medium,1,15.5,15.5
13439,2024-09-15,19:24:00,P14,Mexican Green,Specialty,Medium,1,10.0,10.0
13440,2024-12-06,15:39:00,P14,Mexican Green,Specialty,Large,1,12.5,12.5
13441,2024-10-14,12:57:00,P04,BBQ Chicken,Chicken,Medium,2,13.5,27.0
13442,2024-06-09,20:44:00,P07,Veggie Garden,Veggie,Large,2,14.38,28.76
13443,2024-05-19,22:20:00,P03,Hawaiian,Classic,Large,2,20.0,40.0
13444,2024-04-12,11:32:00,P15,Truffle Mushroom,Specialty,Small,4,16.15,64.6
13445,2024-06-08,13:02:00,P15,Truffle Mushroom,Specialty,Medium,1,19.0,19.0
13446,2024-11-19,10:49:00,P10,Four Cheese,Cheese,Small,2,10.62,21.24
13447,2024-05-11,22:16:00,P12,Paneer Tikka,Specialty,Small,1,11.05,11.05
13448,2024-07-10,15:01:00,P10,Four Cheese,Cheese,Medium,2,12.5,25.0
13449,2024-06-18,21:44:00,P08,Veggie Supreme,Veggie,Medium,1,15.5,15.5
13450,2024-01-11,14:39:00,P01,Margherita,Classic,Medium,4,8.0,32.0
13451,2024-01-29,13:04:00,P06,Buffalo Chicken,Chicken,XL,2,15.75,31.5
13452,2024-02-03,21:27:00,P10,Four Cheese,Cheese,Small,3,10.62,31.86
13453,2024-04-07,15:53:00,P10,Four Cheese,Cheese,Medium,2,12.5,25.0
13454,2024-01-19,21:24:00,P05,Chicken Supreme,Chicken,Small,3,14.45,43.35
13455,2024-01-13,10:11:00,P14,Mexican Green,Specialty,Medium,2,10.0,20.0
13456,2024-09-15,17:07:00,P02,Pepperoni,Classic,Medium,1,12.0,12.0
13457,2024-08-15,17:58:00,P07,Veggie Garden,Veggie,Large,1,14.38,14.38
13458,2024-03-30,22:07:00,P10,Four Cheese,Cheese,Medium,1,12.5,12.5
13459,2024-08-11,10:02:00,P10,Four Cheese,Cheese,Small,1,10.62,10.62
13460,2024-11-16,11:19:00,P10,Four Cheese,Cheese,Medium,1,12.5,12.5
13461,2024-07-07,20:53:00,P04,BBQ Chicken,Chicken,Small,1,11.47,11.47
13462,2024-07-06,21:36:00,P02,Pepperoni,Classic,Medium,1,12.0,12.0
13463,2024-05-28,19:38:00,P09,Spinach Feta,Veggie,Medium,4,9.5,38.0
13464,2024-08-19,12:17:00,P08,Veggie Supreme,Veggie,Small,3,13.17,39.51
13465,2024-01-17,19:21:00,P02,Pepperoni,Classic,Medium,1,12.0,12.0
13466,2024-05-04,22:35:00,P10,Four Cheese,Cheese,Medium,1,12.5,12.5
13467,2024-11-15,12:10:00,P06,Buffalo Chicken,Chicken,Medium,1,10.5,10.5
13468,2024-12-03,20:03:00,P10,Four Cheese,Cheese,Small,1,10.62,10.62
13469,2024-09-17,19:56:00,P12,Paneer Tikka,Specialty,XL,2,19.5,39.0
13470,2024-02-26,18:09:00,P02,Pepperoni,Classic,Medium,1,12.0,12.0
13471,2024-07-26,19:09:00,P01,Margherita,Classic,Large,1,10.0,10.0
13472,2024-03-25,17:13:00,P11,Cheese Burst,Cheese,Medium,2,16.5,33.0
13473,2024-11-23,10:15:00,P09,Spinach Feta,Veggie,Medium,2,9.5,19.0
13474,2024-10-08,10:41:00,P10,Four Cheese,Cheese,Medium,1,12.5,12.5
13475,2024-12-24,11:01:00,P12,Paneer Tikka,Specialty,Medium,2,13.0,26.0
13476,2024-02-22,18:04:00,P12,Paneer Tikka,Specialty,Small,1,11.05,11.05
13477,2024-02-09,17:04:00,P14,Mexican Green,Specialty,Medium,1,10.0,10.0
13478,2024-02-25,17:04:00,P07,Veggie Garden,Veggie,Large,1,14.38,14.38
13479,2024-03-09,13:16:00,P07,Veggie Garden,Veggie,Large,1,14.38,14.38
13480,2024-11-24,11:32:00,P05,Chicken Supreme,Chicken,Small,1,14.45,14.45
13481,2024-09-27,10:06:00,P02,Pepperoni,Classic,Medium,1,12.0,12.0
13482,2024-08-30,17:46:00,P08,Veggie Supreme,Veggie,Large,2,19.38,38.76
13483,2024-09-18,13:57:00,P04,BBQ Chicken,Chicken,Large,2,16.88,33.76
13484,2024-06-02,19:11:00,P14,Mexican Green,Specialty,Small,1,8.5,8.5
13485,2024-11-28,12:48:00,P08,Veggie Supreme,Veggie,Large,1,19.38,19.38
13486,2024-11-28,11:31:00,P08,Veggie Supreme,Veggie,Medium,2,15.5,31.0
13487,2024-06-26,22:10:00,P05,Chicken Supreme,Chicken,Medium,1,17.0,17.0
13488,2024-04-10,13:33:00,P01,Margherita,Classic,Medium,3,8.0,24.0
13489,2024-07-26,18:38:00,P01,Margherita,Classic,Large,2,10.0,20.0
13490,2024-01-08,17:33:00,P06,Buffalo Chicken,Chicken,Large,1,13.12,13.12
13491,2024-09-17,12:09:00,P01,Margherita,Classic,Large,1,10.0,10.0
13492,2024-07-03,15:28:00,P09,Spinach Feta,Veggie,Small,1,8.07,8.07
13493,2024-08-19,14:18:00,P13,Farmhouse,Specialty,Large,1,21.88,21.88
13494,2024-07-23,20:45:00,P13,Farmhouse,Specialty,Small,1,14.88,14.88
13495,2024-04-13,21:53:00,P10,Four Cheese,Cheese,Medium,1,12.5,12.5
13496,2024-01-05,10:18:00,P03,Hawaiian,Classic,Medium,1,16.0,16.0
13497,2024-02-24,12:16:00,P13,Farmhouse,Specialty,Medium,1,17.5,17.5
13498,2024-03-28,16:52:00,P13,Farmhouse,Specialty,Medium,1,17.5,17.5
13499,2024-06-18,14:21:00,P02,Pepperoni,Classic,Medium,1,12.0,12.0
13500,2024-10-21,22:34:00,P11,Cheese Burst,Cheese,Large,1,20.62,20.62
13501,2024-10-09,21:45:00,P04,BBQ Chicken,Chicken,Medium,1,13.5,13.5
13502,2024-05-06,21:51:00,P12,Paneer Tikka,Specialty,Medium,1,13.0,13.0
13503,2024-03-27,15:03:00,P15,Truffle Mushroom,Specialty,Large,2,23.75,47.5
13504,2024-09-23,11:54:00,P01,Margherita,Classic,Small,1,6.8,6.8
13505,2024-12-06,18:34:00,P13,Farmhouse,Specialty,Medium,2,17.5,35.0
13506,2024-10-19,11:56:00,P09,Spinach Feta,Veggie,Large,1,11.88,11.88
13507,2024-01-30,10:32:00,P15,Truffle Mushroom,Specialty,Medium,1,19.0,19.0
13508,2024-01-03,17:22:00,P07,Veggie Garden,Veggie,Large,1,14.38,14.38
13509,2024-02-28,22:47:00,P12,Paneer Tikka,Specialty,Small,2,11.05,22.1
13510,2024-11-06,10:31:00,P01,Margherita,Classic,Large,1,10.0,10.0
13511,2024-02-29,11:17:00,P04,BBQ Chicken,Chicken,Small,1,11.47,11.47
13512,2024-02-28,14:56:00,P01,Margherita,Classic,Medium,1,8.0,8.0
13513,2024-04-28,11:04:00,P15,Truffle Mushroom,Specialty,Small,1,16.15,16.15
13514,2024-11-20,17:08:00,P12,Paneer Tikka,Specialty,Medium,1,13.0,13.0
13515,2024-06-08,17:13:00,P12,Paneer Tikka,Specialty,Large,2,16.25,32.5
13516,2024-01-18,13:49:00,P14,Mexican Green,Specialty,Large,1,12.5,12.5
13517,2024-01-22,13:14:00,P01,Margherita,Classic,Large,2,10.0,20.0
13518,2024-09-19,22:33:00,P05,Chicken Supreme,Chicken,Medium,1,17.0,17.0
13519,2024-04-14,14:00:00,P01,Margherita,Classic,Large,2,10.0,20.0
13520,2024-06-07,20:50:00,P03,Hawaiian,Classic,Medium,2,16.0,32.0
13521,2024-10-02,12:53:00,P03,Hawaiian,Classic,Medium,1,16.0,16.0
13522,2024-01-29,22:37:00,P07,Veggie Garden,Veggie,Medium,2,11.5,23.0
13523,2024-05-17,22:30:00,P03,Hawaiian,Classic,Medium,3,16.0,48.0
13524,2024-11-26,16:29:00,P02,Pepperoni,Classic,Large,1,15.0,15.0
13525,2024-06-01,19:56:00,P02,Pepperoni,Classic,Medium,1,12.0,12.0
13526,2024-03-27,20:32:00,P02,Pepperoni,Classic,Medium,2,12.0,24.0
13527,2024-10-19,19:27:00,P15,Truffle Mushroom,Specialty,Large,1,23.75,23.75
13528,2024-06-03,15:37:00,P11,Cheese Burst,Cheese,Large,1,20.62,20.62
13529,2024-02-06,15:24:00,P15,Truffle Mushroom,Specialty,Large,3,23.75,71.25
13530,2024-11-13,10:32:00,P06,Buffalo Chicken,Chicken,Medium,1,10.5,10.5
13531,2024-03-29,17:40:00,P04,BBQ Chicken,Chicken,Medium,2,13.5,27.0
13532,2024-10-24,15:08:00,P12,Paneer Tikka,Specialty,Medium,2,13.0,26.0
13533,2024-01-18,13:33:00,P04,BBQ Chicken,Chicken,Medium,3,13.5,40.5
13534,2024-11-13,15:16:00,P04,BBQ Chicken,Chicken,Large,1,16.88,16.88
13535,2024-11-22,16:22:00,P03,Hawaiian,Classic,Large,1,20.0,20.0
13536,2024-10-02,17:52:00,P02,Pepperoni,Classic,Large,1,15.0,15.0
13537,2024-10-03,21:41:00,P03,Hawaiian,Classic,Small,1,13.6,13.6
13538,2024-11-08,19:48:00,P05,Chicken Supreme,Chicken,Large,1,21.25,21.25
13539,2024-12-12,11:47:00,P10,Four Cheese,Cheese,Large,1,15.62,15.62
13540,2024-09-22,17:20:00,P01,Margherita,Classic,Medium,1,8.0,8.0
13541,2024-07-06,18:21:00,P03,Hawaiian,Classic,Medium,1,16.0,16.0
13542,2024-05-20,17:11:00,P12,Paneer Tikka,Specialty,Large,1,16.25,16.25
13543,2024-07-27,18:56:00,P02,Pepperoni,Classic,Medium,2,12.0,24.0
13544,2024-10-22,21:08:00,P04,BBQ Chicken,Chicken,XL,2,20.25,40.5
13545,2024-03-04,15:24:00,P13,Farmhouse,Specialty,Medium,3,17.5,52.5
13546,2024-06-04,22:35:00,P02,Pepperoni,Classic,Large,1,15.0,15.0
13547,2024-05-18,14:53:00,P01,Margherita,Classic,Large,3,10.0,30.0
13548,2024-06-02,11:03:00,P07,Veggie Garden,Veggie,Medium,2,11.5,23.0
13549,2024-02-10,16:40:00,P04,BBQ Chicken,Chicken,Large,1,16.88,16.88
13550,2024-05-13,20:06:00,P08,Veggie Supreme,Veggie,Medium,1,15.5,15.5
13551,2024-08-25,21:47:00,P12,Paneer Tikka,Specialty,Medium,1,13.0,13.0
13552,2024-02-21,18:50:00,P02,Pepperoni,Classic,Small,1,10.2,10.2
13553,2024-06-06,21:42:00,P08,Veggie Supreme,Veggie,Medium,1,15.5,15.5
13554,2024-09-20,12:50:00,P07,Veggie Garden,Veggie,Large,1,14.38,14.38
13555,2024-04-08,18:25:00,P02,Pepperoni,Classic,Large,2,15.0,30.0
13556,2024-01-30,12:37:00,P09,Spinach Feta,Veggie,Medium,1,9.5,9.5
13557,2024-05-18,13:45:00,P04,BBQ Chicken,Chicken,Medium,1,13.5,13.5
13558,2024-01-31,11:11:00,P07,Veggie Garden,Veggie,Small,2,9.78,19.56
13559,2024-06-04,12:52:00,P01,Margherita,Classic,Large,1,10.0,10.0
13560,2024-07-09,19:51:00,P06,Buffalo Chicken,Chicken,XL,4,15.75,63.0
13561,2024-01-05,22:11:00,P04,BBQ Chicken,Chicken,Medium,1,13.5,13.5
13562,2024-02-28,10:51:00,P12,Paneer Tikka,Specialty,Medium,3,13.0,39.0
13563,2024-10-25,19:18:00,P01,Margherita,Classic,Medium,1,8.0,8.0
13564,2024-04-02,11:47:00,P06,Buffalo Chicken,Chicken,Small,1,8.92,8.92
13565,2024-10-21,19:24:00,P06,Buffalo Chicken,Chicken,Large,1,13.12,13.12
13566,2024-12-01,10:27:00,P10,Four Cheese,Cheese,Medium,2,12.5,25.0
13567,2024-10-25,21:48:00,P08,Veggie Supreme,Veggie,Large,2,19.38,38.76
13568,2024-01-05,10:02:00,P10,Four Cheese,Cheese,Large,1,15.62,15.62
13569,2024-04-21,17:28:00,P11,Cheese Burst,Cheese,Large,3,20.62,61.86
13570,2024-05-11,21:00:00,P13,Farmhouse,Specialty,Large,1,21.88,21.88
13571,2024-07-25,17:51:00,P04,BBQ Chicken,Chicken,Large,2,16.88,33.76
13572,2024-01-31,13:09:00,P08,Veggie Supreme,Veggie,XL,2,23.25,46.5
13573,2024-01-11,11:33:00,P12,Paneer Tikka,Specialty,Medium,1,13.0,13.0
13574,2024-06-04,15:15:00,P15,Truffle Mushroom,Specialty,Small,1,16.15,16.15
13575,2024-01-24,16:54:00,P13,Farmhouse,Specialty,Medium,3,17.5,52.5
13576,2024-06-27,21:49:00,P05,Chicken Supreme,Chicken,Large,3,21.25,63.75
13577,2024-01-07,13:16:00,P02,Pepperoni,Classic,Small,4,10.2,40.8
13578,2024-08-28,13:52:00,P07,Veggie Garden,Veggie,Small,3,9.78,29.34
13579,2024-10-19,10:18:00,P11,Cheese Burst,Cheese,Small,1,14.03,14.03
13580,2024-02-23,19:54:00,P07,Veggie Garden,Veggie,Large,2,14.38,28.76
13581,2024-07-21,10:39:00,P07,Veggie Garden,Veggie,Medium,1,11.5,11.5
13582,2024-04-09,22:24:00,P12,Paneer Tikka,Specialty,Medium,4,13.0,52.0
13583,2024-05-02,15:46:00,P05,Chicken Supreme,Chicken,Small,1,14.45,14.45
13584,2024-05-25,12:17:00,P13,Farmhouse,Specialty,Large,1,21.88,21.88
13585,2024-11-09,16:27:00,P05,Chicken Supreme,Chicken,Medium,1,17.0,17.0
13586,2024-03-21,18:17:00,P04,BBQ Chicken,Chicken,Medium,1,13.5,13.5
13587,2024-11-03,17:42:00,P06,Buffalo Chicken,Chicken,Large,1,13.12,13.12
13588,2024-03-07,18:06:00,P11,Cheese Burst,Cheese,Medium,3,16.5,49.5
13589,2024-07-20,21:43:00,P02,Pepperoni,Classic,Medium,2,12.0,24.0
13590,2024-06-27,12:14:00,P02,Pepperoni,Classic,Medium,1,12.0,12.0
13591,2024-03-25,14:57:00,P14,Mexican Green,Specialty,Medium,2,10.0,20.0
13592,2024-06-13,21:44:00,P02,Pepperoni,Classic,Large,2,15.0,30.0
13593,2024-10-14,18:40:00,P08,Veggie Supreme,Veggie,Medium,1,15.5,15.5
13594,2024-11-05,20:58:00,P08,Veggie Supreme,Veggie,Small,1,13.17,13.17
13595,2024-03-27,19:39:00,P07,Veggie Garden,Veggie,Large,2,14.38,28.76
13596,2024-06-17,15:23:00,P09,Spinach Feta,Veggie,Large,2,11.88,23.76
13597,2024-11-25,17:14:00,P03,Hawaiian,Classic,Medium,1,16.0,16.0
13598,2024-12-19,17:49:00,P08,Veggie Supreme,Veggie,Small,1,13.17,13.17
13599,2024-01-27,18:02:00,P05,Chicken Supreme,Chicken,Large,1,21.25,21.25
13600,2024-10-03,18:38:00,P10,Four Cheese,Cheese,Large,1,15.62,15.62
13601,2024-10-14,11:52:00,P02,Pepperoni,Classic,Medium,1,12.0,12.0
13602,2024-03-25,18:49:00,P08,Veggie Supreme,Veggie,Large,1,19.38,19.38
13603,2024-01-01,13:03:00,P02,Pepperoni,Classic,Small,2,10.2,20.4
13604,2024-03-30,16:33:00,P04,BBQ Chicken,Chicken,Medium,3,13.5,40.5
13605,2024-06-03,22:31:00,P03,Hawaiian,Classic,Small,1,13.6,13.6
13606,2024-03-03,22:43:00,P02,Pepperoni,Classic,Medium,1,12.0,12.0
13607,2024-04-17,16:46:00,P12,Paneer Tikka,Specialty,Small,2,11.05,22.1
13608,2024-11-16,18:25:00,P04,BBQ Chicken,Chicken,Medium,3,13.5,40.5
13609,2024-10-30,18:15:00,P14,Mexican Green,Specialty,Medium,2,10.0,20.0
13610,2024-10-14,19:24:00,P15,Truffle Mushroom,Specialty,Medium,2,19.0,38.0
13611,2024-03-22,22:33:00,P08,Veggie Supreme,Veggie,Small,1,13.17,13.17
13612,2024-05-31,12:14:00,P02,Pepperoni,Classic,Medium,2,12.0,24.0
13613,2024-07-13,16:30:00,P05,Chicken Supreme,Chicken,Large,1,21.25,21.25
13614,2024-09-22,15:54:00,P12,Paneer Tikka,Specialty,Medium,1,13.0,13.0
13615,2024-05-29,18:17:00,P05,Chicken Supreme,Chicken,Large,1,21.25,21.25
13616,2024-05-15,20:37:00,P01,Margherita,Classic,Medium,1,8.0,8.0
13617,2024-04-19,13:05:00,P08,Veggie Supreme,Veggie,Medium,3,15.5,46.5
13618,2024-02-23,21:41:00,P12,Paneer Tikka,Specialty,Medium,3,13.0,39.0
13619,2024-02-09,14:26:00,P12,Paneer Tikka,Specialty,XL,1,19.5,19.5
13620,2024-11-25,20:51:00,P02,Pepperoni,Classic,Small,1,10.2,10.2
13621,2024-02-15,22:33:00,P10,Four Cheese,Cheese,Small,1,10.62,10.62
13622,2024-05-05,19:48:00,P03,Hawaiian,Classic,Medium,1,16.0,16.0
13623,2024-07-25,22:54:00,P03,Hawaiian,Classic,Large,1,20.0,20.0
13624,2024-06-02,20:02:00,P13,Farmhouse,Specialty,XL,3,26.25,78.75
13625,2024-11-18,12:57:00,P03,Hawaiian,Classic,Medium,3,16.0,48.0
13626,2024-07-06,22:34:00,P03,Hawaiian,Classic,Medium,2,16.0,32.0
13627,2024-11-29,19:02:00,P01,Margherita,Classic,Medium,2,8.0,16.0
13628,2024-10-24,22:28:00,P13,Farmhouse,Specialty,Medium,1,17.5,17.5
13629,2024-09-21,15:21:00,P12,Paneer Tikka,Specialty,Medium,1,13.0,13.0
13630,2024-02-27,18:33:00,P09,Spinach Feta,Veggie,Large,1,11.88,11.88
13631,2024-01-25,21:50:00,P11,Cheese Burst,Cheese,Large,1,20.62,20.62
13632,2024-12-04,10:57:00,P02,Pepperoni,Classic,Medium,2,12.0,24.0
13633,2024-07-01,19:12:00,P06,Buffalo Chicken,Chicken,Medium,1,10.5,10.5
13634,2024-10-04,13:42:00,P04,BBQ Chicken,Chicken,Medium,1,13.5,13.5
13635,2024-01-23,16:46:00,P02,Pepperoni,Classic,Medium,1,12.0,12.0
13636,2024-02-21,12:38:00,P07,Veggie Garden,Veggie,Medium,3,11.5,34.5
13637,2024-02-10,13:05:00,P14,Mexican Green,Specialty,Small,1,8.5,8.5
13638,2024-05-17,12:20:00,P01,Margherita,Classic,Small,2,6.8,13.6
13639,2024-08-11,21:29:00,P04,BBQ Chicken,Chicken,Medium,2,13.5,27.0
13640,2024-08-12,15:04:00,P03,Hawaiian,Classic,Large,1,20.0,20.0
13641,2024-09-03,18:42:00,P03,Hawaiian,Classic,Medium,1,16.0,16.0
13642,2024-06-28,18:12:00,P13,Farmhouse,Specialty,Medium,3,17.5,52.5
13643,2024-09-18,14:01:00,P07,Veggie Garden,Veggie,Medium,1,11.5,11.5
13644,2024-01-17,17:11:00,P07,Veggie Garden,Veggie,Small,3,9.78,29.34
13645,2024-06-30,16:53:00,P11,Cheese Burst,Cheese,XL,1,24.75,24.75
13646,2024-06-05,16:08:00,P02,Pepperoni,Classic,Large,1,15.0,15.0
13647,2024-11-29,14:16:00,P07,Veggie Garden,Veggie,Small,3,9.78,29.34
13648,2024-10-07,14:29:00,P06,Buffalo Chicken,Chicken,Large,2,13.12,26.24
13649,2024-08-24,22:58:00,P08,Veggie Supreme,Veggie,Medium,4,15.5,62.0
13650,2024-08-08,11:30:00,P15,Truffle Mushroom,Specialty,XL,2,28.5,57.0
13651,2024-07-29,10:05:00,P11,Cheese Burst,Cheese,Medium,3,16.5,49.5
13652,2024-11-27,15:02:00,P05,Chicken Supreme,Chicken,Medium,2,17.0,34.0
13653,2024-02-04,16:46:00,P12,Paneer Tikka,Specialty,Medium,2,13.0,26.0
13654,2024-06-09,14:28:00,P02,Pepperoni,Classic,Large,1,15.0,15.0
13655,2024-07-15,20:13:00,P01,Margherita,Classic,Medium,1,8.0,8.0
13656,2024-12-17,11:41:00,P03,Hawaiian,Classic,Large,3,20.0,60.0
13657,2024-11-28,11:51:00,P04,BBQ Chicken,Chicken,Small,1,11.47,11.47
13658,2024-10-02,16:10:00,P07,Veggie Garden,Veggie,Large,1,14.38,14.38
13659,2024-01-18,17:26:00,P09,Spinach Feta,Veggie,Small,1,8.07,8.07
13660,2024-06-18,11:34:00,P13,Farmhouse,Specialty,Large,1,21.88,21.88
13661,2024-10-08,16:04:00,P07,Veggie Garden,Veggie,Medium,1,11.5,11.5
13662,2024-03-20,19:10:00,P07,Veggie Garden,Veggie,Medium,1,11.5,11.5
13663,2024-07-26,21:01:00,P01,Margherita,Classic,XL,3,12.0,36.0
13664,2024-06-19,15:25:00,P01,Margherita,Classic,XL,1,12.0,12.0
13665,2024-02-02,17:04:00,P08,Veggie Supreme,Veggie,Large,1,19.38,19.38
13666,2024-02-15,11:38:00,P06,Buffalo Chicken,Chicken,Small,1,8.92,8.92
13667,2024-05-12,17:20:00,P12,Paneer Tikka,Specialty,Medium,1,13.0,13.0
13668,2024-11-08,14:12:00,P02,Pepperoni,Classic,Medium,1,12.0,12.0
13669,2024-12-04,22:01:00,P01,Margherita,Classic,Medium,2,8.0,16.0
13670,2024-12-11,22:57:00,P06,Buffalo Chicken,Chicken,Medium,1,10.5,10.5
13671,2024-03-09,15:47:00,P03,Hawaiian,Classic,Small,3,13.6,40.8
13672,2024-11-20,10:50:00,P01,Margherita,Classic,Large,1,10.0,10.0
13673,2024-09-12,12:18:00,P10,Four Cheese,Cheese,Large,1,15.62,15.62
13674,2024-08-14,17:46:00,P02,Pepperoni,Classic,Small,1,10.2,10.2
13675,2024-03-05,15:21:00,P09,Spinach Feta,Veggie,Medium,1,9.5,9.5
13676,2024-01-17,22:00:00,P04,BBQ Chicken,Chicken,Medium,2,13.5,27.0
13677,2024-01-03,17:05:00,P02,Pepperoni,Classic,Large,3,15.0,45.0
13678,2024-02-21,14:57:00,P05,Chicken Supreme,Chicken,Small,1,14.45,14.45
13679,2024-09-15,20:26:00,P12,Paneer Tikka,Specialty,Medium,1,13.0,13.0
13680,2024-03-26,15:37:00,P05,Chicken Supreme,Chicken,Medium,1,17.0,17.0
13681,2024-12-16,19:42:00,P11,Cheese Burst,Cheese,Medium,1,16.5,16.5
13682,2024-11-07,15:49:00,P02,Pepperoni,Classic,Large,3,15.0,45.0
13683,2024-10-29,15:40:00,P11,Cheese Burst,Cheese,Large,1,20.62,20.62
13684,2024-07-21,11:30:00,P03,Hawaiian,Classic,Small,2,13.6,27.2
13685,2024-04-11,19:26:00,P10,Four Cheese,Cheese,Medium,1,12.5,12.5
13686,2024-09-06,16:45:00,P08,Veggie Supreme,Veggie,XL,1,23.25,23.25
13687,2024-12-31,17:12:00,P14,Mexican Green,Specialty,Small,1,8.5,8.5
13688,2024-03-29,14:40:00,P05,Chicken Supreme,Chicken,Large,1,21.25,21.25
13689,2024-10-11,20:38:00,P01,Margherita,Classic,Large,2,10.0,20.0
13690,2024-05-09,17:11:00,P01,Margherita,Classic,Large,1,10.0,10.0
13691,2024-07-07,20:55:00,P12,Paneer Tikka,Specialty,Medium,2,13.0,26.0
13692,2024-08-13,16:36:00,P07,Veggie Garden,Veggie,Medium,1,11.5,11.5
13693,2024-02-05,19:28:00,P11,Cheese Burst,Cheese,Large,3,20.62,61.86
13694,2024-03-20,15:20:00,P03,Hawaiian,Classic,Medium,1,16.0,16.0
13695,2024-12-23,18:32:00,P04,BBQ Chicken,Chicken,Small,3,11.47,34.41
13696,2024-04-02,20:16:00,P01,Margherita,Classic,Medium,2,8.0,16.0
13697,2024-07-12,17:54:00,P14,Mexican Green,Specialty,Small,3,8.5,25.5
13698,2024-04-27,13:08:00,P10,Four Cheese,Cheese,Large,1,15.62,15.62
13699,2024-07-17,14:00:00,P14,Mexican Green,Specialty,Medium,2,10.0,20.0
13700,2024-10-28,11:39:00,P03,Hawaiian,Classic,Large,1,20.0,20.0
13701,2024-11-26,14:17:00,P09,Spinach Feta,Veggie,Large,1,11.88,11.88
13702,2024-06-20,14:23:00,P10,Four Cheese,Cheese,Small,1,10.62,10.62
13703,2024-03-23,14:28:00,P04,BBQ Chicken,Chicken,Medium,1,13.5,13.5
13704,2024-02-08,11:16:00,P12,Paneer Tikka,Specialty,Large,4,16.25,65.0
13705,2024-10-27,20:36:00,P14,Mexican Green,Specialty,Medium,1,10.0,10.0
13706,2024-05-20,22:54:00,P13,Farmhouse,Specialty,XL,1,26.25,26.25
13707,2024-10-14,22:39:00,P11,Cheese Burst,Cheese,Large,2,20.62,41.24
13708,2024-02-12,17:09:00,P04,BBQ Chicken,Chicken,Small,1,11.47,11.47
13709,2024-08-04,20:10:00,P04,BBQ Chicken,Chicken,Large,2,16.88,33.76
13710,2024-06-04,10:38:00,P14,Mexican Green,Specialty,Small,1,8.5,8.5
13711,2024-10-08,17:37:00,P01,Margherita,Classic,Small,1,6.8,6.8
13712,2024-01-26,21:51:00,P10,Four Cheese,Cheese,Large,1,15.62,15.62
13713,2024-02-04,11:21:00,P10,Four Cheese,Cheese,Large,3,15.62,46.86
13714,2024-08-29,15:57:00,P09,Spinach Feta,Veggie,Medium,2,9.5,19.0
13715,2024-09-15,11:44:00,P15,Truffle Mushroom,Specialty,Medium,4,19.0,76.0
13716,2024-01-08,13:14:00,P04,BBQ Chicken,Chicken,Medium,1,13.5,13.5
13717,2024-02-13,13:38:00,P04,BBQ Chicken,Chicken,Medium,1,13.5,13.5
13718,2024-03-16,22:08:00,P01,Margherita,Classic,Medium,1,8.0,8.0
